"","HANDLE","vacantBinary","cityStatus"
"6262",11803000450,TRUE,FALSE
"6263",11803000470,TRUE,FALSE
"6264",11803000480,TRUE,FALSE
"6265",11803000490,TRUE,FALSE
"6266",11804000030,TRUE,FALSE
"6267",11804000050,TRUE,FALSE
"6268",11804000060,TRUE,FALSE
"6269",11804000210,TRUE,FALSE
"6270",11804000215,TRUE,FALSE
"6271",11804000240,TRUE,FALSE
"6272",11804000330,TRUE,FALSE
"6273",11804000470,TRUE,FALSE
"6274",11805000050,TRUE,FALSE
"6275",11805000060,TRUE,FALSE
"6276",11806000080,TRUE,FALSE
"6277",11806000115,TRUE,FALSE
"6278",11806000125,TRUE,FALSE
"6279",11807000070,TRUE,FALSE
"6280",11809000010,TRUE,FALSE
"6281",11809000020,TRUE,FALSE
"6282",11809000045,TRUE,FALSE
"6283",11809000055,TRUE,FALSE
"6284",11809000142,TRUE,FALSE
"6285",11810000130,TRUE,FALSE
"6286",11810000140,TRUE,TRUE
"6287",11810000160,TRUE,FALSE
"6288",11810000190,TRUE,FALSE
"6289",11810000200,TRUE,FALSE
"6290",11811000150,TRUE,FALSE
"6291",11811000210,TRUE,TRUE
"6292",11811000250,TRUE,FALSE
"6293",11812000150,TRUE,TRUE
"6294",11812000190,TRUE,FALSE
"6295",11812000200,TRUE,TRUE
"6296",11812000210,TRUE,TRUE
"6297",11812000220,TRUE,FALSE
"6298",11812000240,TRUE,FALSE
"6299",11812000290,TRUE,FALSE
"6300",11812000400,TRUE,TRUE
"6301",11812000410,TRUE,TRUE
"6302",11813000050,TRUE,FALSE
"6303",11814000025,TRUE,FALSE
"6304",11815000030,TRUE,FALSE
"6305",11816000120,TRUE,FALSE
"6306",11816000130,TRUE,FALSE
"6307",11816000190,TRUE,FALSE
"6308",11816000205,TRUE,FALSE
"6309",11817000010,TRUE,FALSE
"6310",11817000020,TRUE,TRUE
"6311",11817000030,TRUE,FALSE
"6312",11817000040,TRUE,TRUE
"6313",11817000050,TRUE,TRUE
"6314",11817000060,TRUE,TRUE
"6315",11817000070,TRUE,TRUE
"6316",11817000080,TRUE,TRUE
"6317",11817000090,TRUE,FALSE
"6318",11817000100,TRUE,TRUE
"6319",11817000110,TRUE,TRUE
"6320",11817000120,TRUE,TRUE
"6321",11817000130,TRUE,TRUE
"6322",11817000140,TRUE,FALSE
"6323",11817000150,TRUE,TRUE
"6324",11817000255,TRUE,FALSE
"6325",11817000260,TRUE,FALSE
"6326",11817000270,TRUE,FALSE
"6327",11817000290,TRUE,FALSE
"6328",11817000320,TRUE,TRUE
"6329",11817000330,TRUE,TRUE
"6330",11818000010,TRUE,TRUE
"6331",11818000020,TRUE,FALSE
"6332",11818000060,TRUE,FALSE
"6333",11818000070,TRUE,TRUE
"6334",11818000080,TRUE,TRUE
"6335",11818000090,TRUE,FALSE
"6336",11818000100,TRUE,FALSE
"6337",11818000346,TRUE,TRUE
"6338",11818000356,TRUE,TRUE
"6339",11818000366,TRUE,TRUE
"6340",11818000460,TRUE,TRUE
"6341",11818000500,TRUE,FALSE
"6342",11818000530,TRUE,FALSE
"6343",11818000540,TRUE,TRUE
"6344",11819000060,TRUE,FALSE
"6345",11820000010,TRUE,FALSE
"6346",11820000020,TRUE,FALSE
"6347",11820000070,TRUE,FALSE
"6348",11820000080,TRUE,FALSE
"6349",11820000090,TRUE,FALSE
"6350",11820000100,TRUE,FALSE
"6351",11820000112,TRUE,FALSE
"6352",11821000010,TRUE,FALSE
"6353",11822000010,TRUE,FALSE
"6354",11825000050,TRUE,FALSE
"6355",11827000010,TRUE,FALSE
"6356",11829000010,TRUE,FALSE
"6357",11843000010,TRUE,FALSE
"6358",11843000020,TRUE,FALSE
"6359",11843000030,TRUE,FALSE
"6360",11843000040,TRUE,FALSE
"6361",11843000050,TRUE,FALSE
"6362",11843000060,TRUE,FALSE
"6363",11843000070,TRUE,FALSE
"6364",11843000130,TRUE,FALSE
"6365",11843000140,TRUE,FALSE
"6366",11843000150,TRUE,FALSE
"6367",11843000160,TRUE,FALSE
"6368",11843000170,TRUE,FALSE
"6369",11843000180,TRUE,FALSE
"6370",11843000190,TRUE,FALSE
"6371",11843000200,TRUE,FALSE
"6372",11843000210,TRUE,FALSE
"6373",11843000220,TRUE,FALSE
"6374",11843000230,TRUE,FALSE
"6375",11843000240,TRUE,FALSE
"6376",11844000010,TRUE,FALSE
"6377",11844000080,TRUE,FALSE
"6378",11844000081,TRUE,FALSE
"6379",11844000082,TRUE,FALSE
"6380",11844000084,TRUE,FALSE
"6381",11844000090,TRUE,FALSE
"6382",11844000100,TRUE,FALSE
"6383",11844000120,TRUE,FALSE
"6384",11844000130,TRUE,FALSE
"6385",11844000170,TRUE,FALSE
"6386",11844000200,TRUE,FALSE
"6387",11844000290,TRUE,FALSE
"6388",11844000300,TRUE,FALSE
"6389",11844000330,TRUE,FALSE
"6390",11845000040,TRUE,FALSE
"6391",11845000050,TRUE,FALSE
"6392",11845000060,TRUE,FALSE
"6393",11845000095,TRUE,FALSE
"6394",11845000200,TRUE,FALSE
"6395",11845000210,TRUE,FALSE
"6396",11845000230,TRUE,FALSE
"6397",11845000260,TRUE,FALSE
"6398",11845000270,TRUE,FALSE
"6399",11845000280,TRUE,FALSE
"6400",11845000290,TRUE,FALSE
"6401",11845000300,TRUE,FALSE
"6402",11845000305,TRUE,FALSE
"6403",11845000330,TRUE,FALSE
"6404",11845000340,TRUE,FALSE
"6405",11845000345,TRUE,FALSE
"6406",11845000355,TRUE,FALSE
"6407",11846000015,TRUE,FALSE
"6408",11846000300,TRUE,FALSE
"6409",11847000020,TRUE,FALSE
"6410",11847000030,TRUE,FALSE
"6411",11847000040,TRUE,FALSE
"6412",11847000080,TRUE,FALSE
"6413",11847000090,TRUE,FALSE
"6414",11847000100,TRUE,FALSE
"6415",11847000110,TRUE,FALSE
"6416",11847000120,TRUE,FALSE
"6417",11847000130,TRUE,FALSE
"6418",11847000145,TRUE,FALSE
"6419",11847000160,TRUE,FALSE
"6420",11847000170,TRUE,FALSE
"6421",11848000020,TRUE,FALSE
"6422",11848000030,TRUE,FALSE
"6423",11848000040,TRUE,FALSE
"6424",11848000050,TRUE,FALSE
"6425",11848000060,TRUE,FALSE
"6426",11848000070,TRUE,FALSE
"6427",11848000080,TRUE,FALSE
"6428",11848000090,TRUE,FALSE
"6429",11848000100,TRUE,FALSE
"6430",11848000120,TRUE,FALSE
"6431",11848000140,TRUE,TRUE
"6432",11848000150,TRUE,FALSE
"6433",11848000160,TRUE,FALSE
"6434",11848000170,TRUE,FALSE
"6435",11848000180,TRUE,FALSE
"6436",11848000190,TRUE,FALSE
"6437",11848000200,TRUE,FALSE
"6438",11848000210,TRUE,FALSE
"6439",11848000220,TRUE,FALSE
"6440",11848000230,TRUE,FALSE
"6441",11848000240,TRUE,FALSE
"6442",11848000260,TRUE,FALSE
"6443",11851000105,TRUE,FALSE
"6444",11852000010,TRUE,FALSE
"6445",11852000020,TRUE,FALSE
"6446",11852000030,TRUE,FALSE
"6447",11852000040,TRUE,FALSE
"6448",11852000090,TRUE,TRUE
"6449",11852000110,TRUE,FALSE
"6450",11852000135,TRUE,FALSE
"6451",11852000150,TRUE,TRUE
"6452",11852000160,TRUE,FALSE
"6453",11852000170,TRUE,FALSE
"6454",11852000180,TRUE,TRUE
"6455",11852000200,TRUE,FALSE
"6456",11852000210,TRUE,FALSE
"6457",11852000310,TRUE,FALSE
"6458",11852000320,TRUE,FALSE
"6459",11852000330,TRUE,FALSE
"6460",11852000340,TRUE,FALSE
"6461",11852000350,TRUE,FALSE
"6462",11853000040,TRUE,TRUE
"6463",11853000060,TRUE,TRUE
"6464",11853000070,TRUE,TRUE
"6465",11853000080,TRUE,TRUE
"6466",11853000090,TRUE,TRUE
"6467",11853000100,TRUE,TRUE
"6468",11853000110,TRUE,TRUE
"6469",11854000010,TRUE,FALSE
"6470",11854000020,TRUE,FALSE
"6471",11854000030,TRUE,FALSE
"6472",11854000040,TRUE,FALSE
"6473",11854000050,TRUE,FALSE
"6474",11854000060,TRUE,FALSE
"6475",11854000070,TRUE,FALSE
"6476",11854000080,TRUE,FALSE
"6477",11854000090,TRUE,FALSE
"6478",11854000100,TRUE,FALSE
"6479",11854000110,TRUE,FALSE
"6480",11854000120,TRUE,FALSE
"6481",11854000130,TRUE,FALSE
"6482",11854000140,TRUE,FALSE
"6483",11854000150,TRUE,FALSE
"6484",11854000160,TRUE,FALSE
"6485",11854000170,TRUE,FALSE
"6486",11854000180,TRUE,FALSE
"6487",11854000190,TRUE,FALSE
"6488",11854000200,TRUE,FALSE
"6489",11854000210,TRUE,FALSE
"6490",11854000230,TRUE,FALSE
"6491",11855000085,TRUE,FALSE
"6492",11857180010,TRUE,TRUE
"6493",11857180020,TRUE,TRUE
"6494",11857180025,TRUE,TRUE
"6495",11857180031,TRUE,FALSE
"6496",11857180040,TRUE,FALSE
"6497",11857180050,TRUE,FALSE
"6498",11857180060,TRUE,FALSE
"6499",11857180070,TRUE,FALSE
"6500",11857180080,TRUE,FALSE
"6501",11857180090,TRUE,FALSE
"6502",11857180100,TRUE,FALSE
"6503",11857180110,TRUE,FALSE
"6504",11857180120,TRUE,TRUE
"6505",11857180150,TRUE,TRUE
"6506",11857180220,TRUE,FALSE
"6507",11857180230,TRUE,FALSE
"6508",11857180240,TRUE,FALSE
"6509",11857180270,TRUE,TRUE
"6510",11857180280,TRUE,TRUE
"6511",11857180350,TRUE,TRUE
"6512",11857180360,TRUE,FALSE
"6513",11857180380,TRUE,FALSE
"6514",11857180390,TRUE,FALSE
"6515",11857180400,TRUE,FALSE
"6516",11858000015,TRUE,FALSE
"6517",11858000160,TRUE,FALSE
"6518",11858000170,TRUE,FALSE
"6519",11858000310,TRUE,FALSE
"6520",11858000320,TRUE,FALSE
"6521",11859000035,TRUE,FALSE
"6522",11859000050,TRUE,FALSE
"6523",11859000060,TRUE,FALSE
"6524",11859000070,TRUE,FALSE
"6525",11859000090,TRUE,FALSE
"6526",11859000100,TRUE,FALSE
"6527",11859000110,TRUE,FALSE
"6528",11859000120,TRUE,FALSE
"6529",11859000130,TRUE,FALSE
"6530",11859000140,TRUE,FALSE
"6531",11859000150,TRUE,FALSE
"6532",11859000160,TRUE,FALSE
"6533",11859000205,TRUE,FALSE
"6534",11860000010,TRUE,FALSE
"6535",11860000020,TRUE,FALSE
"6536",11860000030,TRUE,FALSE
"6537",11860000040,TRUE,FALSE
"6538",11860000060,TRUE,FALSE
"6539",11860000070,TRUE,FALSE
"6540",11860000080,TRUE,FALSE
"6541",11861000015,TRUE,FALSE
"6542",11865000010,TRUE,FALSE
"6543",11865000020,TRUE,FALSE
"6544",11865000060,TRUE,FALSE
"6545",11865000070,TRUE,FALSE
"6546",11865000080,TRUE,TRUE
"6547",11865000090,TRUE,TRUE
"6548",11865000100,TRUE,TRUE
"6549",11865000110,TRUE,FALSE
"6550",11865000120,TRUE,TRUE
"6551",11865000130,TRUE,TRUE
"6552",11865000140,TRUE,TRUE
"6553",11865000150,TRUE,FALSE
"6554",11865000180,TRUE,TRUE
"6555",11865000190,TRUE,FALSE
"6556",11865000200,TRUE,TRUE
"6557",11865000210,TRUE,FALSE
"6558",11865000240,TRUE,TRUE
"6559",11865000250,TRUE,TRUE
"6560",11865000260,TRUE,FALSE
"6561",11865000300,TRUE,TRUE
"6562",11865000310,TRUE,FALSE
"6563",11866000010,TRUE,TRUE
"6564",11866000020,TRUE,TRUE
"6565",11866000030,TRUE,TRUE
"6566",11866000040,TRUE,TRUE
"6567",11866000050,TRUE,TRUE
"6568",11866000070,TRUE,FALSE
"6569",11866000080,TRUE,TRUE
"6570",11866000090,TRUE,FALSE
"6571",11866000100,TRUE,FALSE
"6572",11866000110,TRUE,FALSE
"6573",11866000120,TRUE,FALSE
"6574",11866000130,TRUE,FALSE
"6575",11866000140,TRUE,FALSE
"6576",11866000170,TRUE,TRUE
"6577",11866000180,TRUE,TRUE
"6578",11866000190,TRUE,TRUE
"6579",11866000200,TRUE,TRUE
"6580",11866000210,TRUE,FALSE
"6581",11866000220,TRUE,TRUE
"6582",11866000230,TRUE,TRUE
"6583",11866000240,TRUE,TRUE
"6584",11866000250,TRUE,TRUE
"6585",11866000260,TRUE,TRUE
"6586",11866000270,TRUE,TRUE
"6587",11866000280,TRUE,FALSE
"6588",11866000290,TRUE,TRUE
"6589",11866000300,TRUE,TRUE
"6590",11866000310,TRUE,TRUE
"6591",11866000320,TRUE,TRUE
"6592",11866000330,TRUE,FALSE
"6593",11866000340,TRUE,TRUE
"6594",11866000350,TRUE,TRUE
"6595",11866000360,TRUE,TRUE
"6596",11866000370,TRUE,TRUE
"6597",11867050015,TRUE,FALSE
"6598",11867060050,TRUE,FALSE
"6599",11867060060,TRUE,TRUE
"6600",11867060070,TRUE,TRUE
"6601",11867060080,TRUE,TRUE
"6602",11868000030,TRUE,TRUE
"6603",11868000040,TRUE,TRUE
"6604",11868000050,TRUE,TRUE
"6605",11868000060,TRUE,TRUE
"6606",11868000070,TRUE,FALSE
"6607",11868000080,TRUE,TRUE
"6608",11868000110,TRUE,TRUE
"6609",11868000120,TRUE,TRUE
"6610",11868000140,TRUE,TRUE
"6611",11868000150,TRUE,FALSE
"6612",11868000200,TRUE,FALSE
"6613",11868000210,TRUE,FALSE
"6614",11868000270,TRUE,TRUE
"6615",11869000020,TRUE,FALSE
"6616",11869000030,TRUE,FALSE
"6617",11869000050,TRUE,FALSE
"6618",11869000060,TRUE,FALSE
"6619",11869000070,TRUE,FALSE
"6620",11869000080,TRUE,TRUE
"6621",11869000090,TRUE,FALSE
"6622",11869000110,TRUE,TRUE
"6623",11869000130,TRUE,FALSE
"6624",11869000140,TRUE,FALSE
"6625",11869000180,TRUE,FALSE
"6626",11869000221,TRUE,FALSE
"6627",11869000230,TRUE,FALSE
"6628",11869000240,TRUE,FALSE
"6629",11869000250,TRUE,TRUE
"6630",11869000260,TRUE,TRUE
"6631",11869000270,TRUE,TRUE
"6632",11869000280,TRUE,TRUE
"6633",11870000010,TRUE,FALSE
"6634",11870000040,TRUE,TRUE
"6635",11870000190,TRUE,FALSE
"6636",11870000195,TRUE,FALSE
"6637",11870000220,TRUE,FALSE
"6638",11870000230,TRUE,TRUE
"6639",11870000250,TRUE,TRUE
"6640",11871000010,TRUE,FALSE
"6641",11871000020,TRUE,FALSE
"6642",11871000090,TRUE,TRUE
"6643",11871000100,TRUE,FALSE
"6644",11871000110,TRUE,FALSE
"6645",11871000130,TRUE,FALSE
"6646",11871000180,TRUE,FALSE
"6647",11871000190,TRUE,FALSE
"6648",11871000200,TRUE,TRUE
"6649",11871000210,TRUE,FALSE
"6650",11872220010,TRUE,TRUE
"6651",11872220096,TRUE,FALSE
"6652",11872220100,TRUE,FALSE
"6653",11872220110,TRUE,FALSE
"6654",11872220120,TRUE,FALSE
"6655",11872220130,TRUE,FALSE
"6656",11872220140,TRUE,FALSE
"6657",11872220150,TRUE,TRUE
"6658",11872220160,TRUE,FALSE
"6659",11872220170,TRUE,FALSE
"6660",11872220175,TRUE,FALSE
"6661",11872220180,TRUE,TRUE
"6662",11872220200,TRUE,FALSE
"6663",11872220210,TRUE,TRUE
"6664",11872220220,TRUE,TRUE
"6665",11872220230,TRUE,TRUE
"6666",11872220240,TRUE,TRUE
"6667",11872220250,TRUE,TRUE
"6668",11872220270,TRUE,TRUE
"6669",11872220280,TRUE,TRUE
"6670",11872220290,TRUE,TRUE
"6671",11872220300,TRUE,TRUE
"6672",11872220310,TRUE,TRUE
"6673",11872220320,TRUE,TRUE
"6674",11872220330,TRUE,TRUE
"6675",11872220340,TRUE,TRUE
"6676",11872220350,TRUE,TRUE
"6677",11873000100,TRUE,TRUE
"6678",11873000130,TRUE,FALSE
"6679",11873000240,TRUE,TRUE
"6680",11873000250,TRUE,FALSE
"6681",11873000260,TRUE,FALSE
"6682",11873000270,TRUE,FALSE
"6683",11873000290,TRUE,FALSE
"6684",11873000320,TRUE,FALSE
"6685",11873000330,TRUE,FALSE
"6686",11873000340,TRUE,TRUE
"6687",11873000360,TRUE,TRUE
"6688",11874000090,TRUE,TRUE
"6689",11874000110,TRUE,FALSE
"6690",11874000120,TRUE,TRUE
"6691",11874000140,TRUE,FALSE
"6692",11874000150,TRUE,FALSE
"6693",11874000160,TRUE,FALSE
"6694",11874000180,TRUE,FALSE
"6695",11874000190,TRUE,FALSE
"6696",11876000020,TRUE,FALSE
"6697",11876000030,TRUE,FALSE
"6698",11876000040,TRUE,TRUE
"6699",11876000060,TRUE,TRUE
"6700",11876000070,TRUE,TRUE
"6701",11876000080,TRUE,TRUE
"6702",11876000090,TRUE,FALSE
"6703",11877000010,TRUE,FALSE
"6704",11878000020,TRUE,FALSE
"6705",11878000080,TRUE,FALSE
"6706",11878000090,TRUE,FALSE
"6707",11878000100,TRUE,FALSE
"6708",11878000110,TRUE,FALSE
"6709",11878000120,TRUE,FALSE
"6710",11878000130,TRUE,FALSE
"6711",11878000250,TRUE,TRUE
"6712",11879000030,TRUE,TRUE
"6713",11879000070,TRUE,FALSE
"6714",11879000090,TRUE,TRUE
"6715",11879000100,TRUE,FALSE
"6716",11879000140,TRUE,TRUE
"6717",11879000160,TRUE,FALSE
"6718",11879000170,TRUE,FALSE
"6719",11879000180,TRUE,FALSE
"6720",11879000190,TRUE,FALSE
"6721",11879000200,TRUE,FALSE
"6722",11880000010,TRUE,TRUE
"6723",11880000020,TRUE,FALSE
"6724",11880000060,TRUE,TRUE
"6725",11880000070,TRUE,TRUE
"6726",11880000080,TRUE,TRUE
"6727",11880000090,TRUE,TRUE
"6728",11880000100,TRUE,FALSE
"6729",11880000120,TRUE,FALSE
"6730",11880000150,TRUE,FALSE
"6731",11880000160,TRUE,FALSE
"6732",11880000170,TRUE,FALSE
"6733",11880000180,TRUE,FALSE
"6734",11880000190,TRUE,FALSE
"6735",11880000200,TRUE,FALSE
"6736",11880000210,TRUE,FALSE
"6737",11880000220,TRUE,FALSE
"6738",11880000230,TRUE,FALSE
"6739",11880000250,TRUE,FALSE
"6740",11880000260,TRUE,FALSE
"6741",11880000270,TRUE,TRUE
"6742",11880000280,TRUE,TRUE
"6743",11880000290,TRUE,TRUE
"6744",11880000300,TRUE,TRUE
"6745",11880000310,TRUE,TRUE
"6746",11880000320,TRUE,TRUE
"6747",11880000330,TRUE,TRUE
"6748",11880000340,TRUE,TRUE
"6749",11881000010,TRUE,TRUE
"6750",11881000020,TRUE,TRUE
"6751",11881000030,TRUE,TRUE
"6752",11881000040,TRUE,TRUE
"6753",11881000050,TRUE,TRUE
"6754",11881000060,TRUE,TRUE
"6755",11881000070,TRUE,FALSE
"6756",11881000080,TRUE,TRUE
"6757",11881000090,TRUE,TRUE
"6758",11881000100,TRUE,TRUE
"6759",11881000110,TRUE,TRUE
"6760",11881000115,TRUE,TRUE
"6761",11881000120,TRUE,TRUE
"6762",11881000130,TRUE,FALSE
"6763",11881000140,TRUE,FALSE
"6764",11881000150,TRUE,TRUE
"6765",11881000160,TRUE,FALSE
"6766",11881000180,TRUE,FALSE
"6767",11881000190,TRUE,FALSE
"6768",11881000200,TRUE,FALSE
"6769",11881000210,TRUE,FALSE
"6770",11881000250,TRUE,TRUE
"6771",11881000260,TRUE,TRUE
"6772",11881000281,TRUE,FALSE
"6773",11881000300,TRUE,FALSE
"6774",11881000310,TRUE,FALSE
"6775",11881000320,TRUE,FALSE
"6776",11881000330,TRUE,TRUE
"6777",11881000335,TRUE,FALSE
"6778",11881000350,TRUE,TRUE
"6779",11882000080,TRUE,FALSE
"6780",11882000120,TRUE,FALSE
"6781",11882000210,TRUE,FALSE
"6782",11882000220,TRUE,FALSE
"6783",11883000010,TRUE,FALSE
"6784",11883000020,TRUE,TRUE
"6785",11883000030,TRUE,FALSE
"6786",11883000040,TRUE,FALSE
"6787",11883000050,TRUE,FALSE
"6788",11883000100,TRUE,FALSE
"6789",11883000110,TRUE,FALSE
"6790",11883000120,TRUE,FALSE
"6791",11883000130,TRUE,FALSE
"6792",11883000140,TRUE,FALSE
"6793",11883000150,TRUE,FALSE
"6794",11883000160,TRUE,FALSE
"6795",11883000180,TRUE,FALSE
"6796",11883000190,TRUE,FALSE
"6797",11883000200,TRUE,FALSE
"6798",11883000210,TRUE,FALSE
"6799",11883000220,TRUE,FALSE
"6800",11883000230,TRUE,FALSE
"6801",11883000240,TRUE,FALSE
"6802",11883000260,TRUE,FALSE
"6803",11883000270,TRUE,FALSE
"6804",11884000015,TRUE,FALSE
"6805",11884000090,TRUE,FALSE
"6806",11884000100,TRUE,FALSE
"6807",11884000110,TRUE,FALSE
"6808",11884000120,TRUE,FALSE
"6809",11884000130,TRUE,FALSE
"6810",11884000140,TRUE,TRUE
"6811",11884000175,TRUE,FALSE
"6812",11884000220,TRUE,FALSE
"6813",11885000010,TRUE,FALSE
"6814",11885000015,TRUE,FALSE
"6815",11885000060,TRUE,FALSE
"6816",11885000070,TRUE,FALSE
"6817",11885000080,TRUE,FALSE
"6818",11885000090,TRUE,FALSE
"6819",11885000100,TRUE,FALSE
"6820",11885000110,TRUE,FALSE
"6821",11885000120,TRUE,FALSE
"6822",11885000150,TRUE,FALSE
"6823",11885000200,TRUE,FALSE
"6824",11885000210,TRUE,FALSE
"6825",11885000220,TRUE,FALSE
"6826",11885000230,TRUE,FALSE
"6827",11885000240,TRUE,FALSE
"6828",11885000250,TRUE,FALSE
"6829",11885000260,TRUE,FALSE
"6830",11885000280,TRUE,FALSE
"6831",11885000300,TRUE,FALSE
"6832",11885000310,TRUE,FALSE
"6833",11885000320,TRUE,TRUE
"6834",11885000330,TRUE,FALSE
"6835",11885000360,TRUE,FALSE
"6836",11885000370,TRUE,FALSE
"6837",11885000380,TRUE,FALSE
"6838",11885000410,TRUE,FALSE
"6839",11885000420,TRUE,FALSE
"6840",11885000430,TRUE,FALSE
"6841",11885000440,TRUE,FALSE
"6842",11885000450,TRUE,FALSE
"6843",11885000460,TRUE,FALSE
"6844",11885000470,TRUE,FALSE
"6845",11885000480,TRUE,FALSE
"6846",11885000490,TRUE,FALSE
"6847",11885000500,TRUE,FALSE
"6848",11885000510,TRUE,FALSE
"6849",11885000520,TRUE,FALSE
"6850",11885000530,TRUE,FALSE
"6851",11885000540,TRUE,FALSE
"6852",11886000010,TRUE,FALSE
"6853",11886000030,TRUE,FALSE
"6854",11886000040,TRUE,FALSE
"6855",11886000050,TRUE,FALSE
"6856",11886000060,TRUE,TRUE
"6857",11886000070,TRUE,FALSE
"6858",11886000090,TRUE,FALSE
"6859",11886000120,TRUE,FALSE
"6860",11886000130,TRUE,FALSE
"6861",11886000140,TRUE,FALSE
"6862",11886000150,TRUE,FALSE
"6863",11886000170,TRUE,FALSE
"6864",11886000180,TRUE,FALSE
"6865",11886000190,TRUE,FALSE
"6866",11886000200,TRUE,FALSE
"6867",11886000220,TRUE,FALSE
"6868",11886000230,TRUE,FALSE
"6869",11886000240,TRUE,FALSE
"6870",11886000250,TRUE,FALSE
"6871",11886000260,TRUE,FALSE
"6872",11886000270,TRUE,TRUE
"6873",11886000281,TRUE,TRUE
"6874",11886000300,TRUE,FALSE
"6875",11886000310,TRUE,FALSE
"6876",11886000320,TRUE,FALSE
"6877",11886000330,TRUE,FALSE
"6878",11886000340,TRUE,FALSE
"6879",11886000360,TRUE,TRUE
"6880",11886000380,TRUE,FALSE
"6881",11886000400,TRUE,FALSE
"6882",11886000410,TRUE,FALSE
"6883",11886000420,TRUE,FALSE
"6884",11886000430,TRUE,FALSE
"6885",11886000450,TRUE,FALSE
"6886",11886000460,TRUE,FALSE
"6887",11886000470,TRUE,FALSE
"6888",11886000480,TRUE,FALSE
"6889",11886000490,TRUE,FALSE
"6890",11886000500,TRUE,FALSE
"6891",11886000520,TRUE,FALSE
"6892",11886000530,TRUE,FALSE
"6893",11886000535,TRUE,FALSE
"6894",11886000550,TRUE,FALSE
"6895",11886000560,TRUE,FALSE
"6896",11886000570,TRUE,FALSE
"6897",11886000580,TRUE,FALSE
"6898",11886000590,TRUE,FALSE
"6899",11886000600,TRUE,FALSE
"6900",11886000610,TRUE,FALSE
"6901",11887000010,TRUE,TRUE
"6902",11887000020,TRUE,TRUE
"6903",11887000030,TRUE,FALSE
"6904",11887000040,TRUE,FALSE
"6905",11887000060,TRUE,FALSE
"6906",11887000070,TRUE,TRUE
"6907",11887000080,TRUE,TRUE
"6908",11887000090,TRUE,TRUE
"6909",11887000100,TRUE,TRUE
"6910",11887000140,TRUE,TRUE
"6911",11887000150,TRUE,TRUE
"6912",11887000160,TRUE,FALSE
"6913",11887000180,TRUE,FALSE
"6914",11887000200,TRUE,TRUE
"6915",11887000210,TRUE,FALSE
"6916",11887000220,TRUE,FALSE
"6917",11887000240,TRUE,FALSE
"6918",11887000250,TRUE,FALSE
"6919",11887000270,TRUE,TRUE
"6920",11887000280,TRUE,TRUE
"6921",11887000320,TRUE,FALSE
"6922",11887000330,TRUE,FALSE
"6923",11887000340,TRUE,TRUE
"6924",11887000350,TRUE,TRUE
"6925",11887000360,TRUE,TRUE
"6926",11887000370,TRUE,TRUE
"6927",11887000390,TRUE,FALSE
"6928",11887000400,TRUE,FALSE
"6929",11887000410,TRUE,FALSE
"6930",11887000420,TRUE,FALSE
"6931",11887000430,TRUE,TRUE
"6932",11887000440,TRUE,TRUE
"6933",11887000450,TRUE,FALSE
"6934",11887000460,TRUE,TRUE
"6935",11887000470,TRUE,TRUE
"6936",11887000480,TRUE,TRUE
"6937",11887000500,TRUE,TRUE
"6938",11887000510,TRUE,FALSE
"6939",11887000520,TRUE,TRUE
"6940",11887000530,TRUE,TRUE
"6941",11887000540,TRUE,TRUE
"6942",11887000550,TRUE,FALSE
"6943",11887000560,TRUE,TRUE
"6944",11887000580,TRUE,TRUE
"6945",11887000590,TRUE,TRUE
"6946",11888000010,TRUE,FALSE
"6947",11888000020,TRUE,FALSE
"6948",11888000030,TRUE,FALSE
"6949",11888000040,TRUE,FALSE
"6950",11888000050,TRUE,FALSE
"6951",11888000060,TRUE,FALSE
"6952",11888000070,TRUE,FALSE
"6953",11888000080,TRUE,FALSE
"6954",11888000090,TRUE,FALSE
"6955",11888000100,TRUE,FALSE
"6956",11888000110,TRUE,FALSE
"6957",11888000120,TRUE,FALSE
"6958",11888000130,TRUE,FALSE
"6959",11888000140,TRUE,FALSE
"6960",11888000150,TRUE,FALSE
"6961",11888000170,TRUE,FALSE
"6962",11888000190,TRUE,FALSE
"6963",11888000200,TRUE,FALSE
"6964",11888000210,TRUE,FALSE
"6965",11888000230,TRUE,FALSE
"6966",11888000240,TRUE,FALSE
"6967",11888000250,TRUE,FALSE
"6968",11888000255,TRUE,FALSE
"6969",11888000260,TRUE,FALSE
"6970",11888000270,TRUE,FALSE
"6971",11888000280,TRUE,FALSE
"6972",11888000320,TRUE,FALSE
"6973",11888000330,TRUE,FALSE
"6974",11889000010,TRUE,FALSE
"6975",11889000020,TRUE,TRUE
"6976",11889000030,TRUE,FALSE
"6977",11889000040,TRUE,FALSE
"6978",11889000045,TRUE,FALSE
"6979",11889000047,TRUE,FALSE
"6980",11889000050,TRUE,FALSE
"6981",11889000060,TRUE,FALSE
"6982",11889000080,TRUE,FALSE
"6983",11889000090,TRUE,FALSE
"6984",11889000100,TRUE,FALSE
"6985",11889000110,TRUE,FALSE
"6986",11889000120,TRUE,FALSE
"6987",11890000010,TRUE,FALSE
"6988",11890000020,TRUE,FALSE
"6989",11890000030,TRUE,FALSE
"6990",11890000040,TRUE,FALSE
"6991",11890000050,TRUE,FALSE
"6992",11890000080,TRUE,FALSE
"6993",11890000090,TRUE,FALSE
"6994",11890000100,TRUE,FALSE
"6995",11890000110,TRUE,FALSE
"6996",11890000130,TRUE,FALSE
